id,Carma,Fias,Geo,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
690,Bergsbotn,,,Bergsbotn,Norway,Hydro,Reservoir,10.0,69.4333333,17.4666667,Norway Power Plants (ENTSOE) .csv
691,Dividalen,,,Dividalen,Norway,Hydro,Run-of-river,30.0,68.9333333,19.5166667,Norway Power Plants (ENTSOE) .csv
692,Lavkajakka,,,Lavkajohka,Norway,Hydro,Run-of-river,10.0,69.25,20.583333,Norway Power Plants (ENTSOE) .csv
695,Tussa,,,Tussa,Norway,Hydro,Run-of-river,64.0,62.8666667,7.55,Norway Power Plants (ENTSOE) .csv
696,Eid,,,Eid,Norway,Hydro,Run-of-river,11.0,60.6166667,10.5,Norway Power Plants (ENTSOE) .csv
697,Skjak,,,Skjak,Norway,Hydro,Reservoir,35.0,61.8666667,8.3666667,Norway Power Plants (ENTSOE) .csv
698,Savalen,,,Savalen,Norway,Hydro,Run-of-river,78.0,62.10766,10.63073,Norway Power Plants (ENTSOE) .csv
699,Faslefoss,,,Faslefoss,Norway,Hydro,Reservoir,20.0,60.9666667,9.3,Norway Power Plants (ENTSOE) .csv
700,Framruste,,,Framruste,Norway,Hydro,Reservoir,85.0,61.8666667,8.3666667,Norway Power Plants (ENTSOE) .csv
701,Oyberget,,,Oyberget,Norway,Hydro,Reservoir,109.0,61.9166667,8.0833333,Norway Power Plants (ENTSOE) .csv
702,Einunna,,,Einunna,Norway,Hydro,Reservoir,12.0,62.13246,9.9968,Norway Power Plants (ENTSOE) .csv
703,Neef,,,Neef,Germany,Hydro,Run-of-river,16.4,50.0946714,7.1355621,Germany Power Plants (conventional).csv
704,Lasele,,,Lasele,Sweden,Hydro,Run-of-river,165.0,63.62446035,17.00629495,Sweden Power Plant.csv
705,Gabersdorf,,,Gabersdorf,Austria,Hydro,Reservoir,14.5,46.7772222,15.5841667,Verbund Power Plant.csv
706,Landl,,,Landl,Austria,Hydro,Run-of-river,25.0,47.65,14.7166667,Verbund Power Plant.csv
707,St Martin,,,St. Martin,Austria,Hydro,Reservoir,11.4,47.4466650226,15.2849006653,Verbund Power Plant.csv
708,Altenmarkt,,,Altenmarkt,Austria,Hydro,Reservoir,26.0,46.7666667,15.55,Verbund Power Plant.csv
709,Triebenbach,,,Triebenbach,Austria,Hydro,Run-of-river,11.89,47.5,14.4666667,Verbund Power Plant.csv
710,Perach,,,Perach,Germany,Hydro,Run-of-river,21.0,48.26668335,12.76668335,Germany Power Plants (conventional).csv
711,Vigelands,,,Vigeland,Norway,Hydro,Run-of-river,30.0,58.26936,7.97413,Norway Power Plants (ENTSOE) .csv
712,Vikaelva,,,Vikaelva,Norway,Hydro,Reservoir,6.0,59.7833333,6.1,Norway Power Plants (ENTSOE) .csv
713,Cedillo,,,Cedillo,Spain,Hydro,Reservoir,495.18,39.650989,-7.498171,Spain Power Plants Over 10 MW.csv
714,Sobradelo,,,Sobradelo,Spain,Hydro,Reservoir,44.25,42.527319,-8.008592,Spain Power Plants Over 10 MW.csv
715,Stonebyres,,,Stonebyres,United Kingdom,Hydro,Run-of-river,6.0,56.22638895,-3.98202585,UK Power Plant.csv
716,Kendoon,,,Kendoon,United Kingdom,Hydro,Run-of-river,24.0,55.9298349005,-4.1274398532,UK Power Plant.csv
717,Cernadilla,,,Cernadilla,Spain,Hydro,Reservoir,33.32,42.020834,-6.417007,Spain Power Plants Over 10 MW.csv
718,Glenlee,,,Glenlee,United Kingdom,Hydro,Reservoir,24.0,55.8635314409,-4.02094701876,UK Power Plant.csv
719,Earlstoun,,,Earlstoun,United Kingdom,Hydro,Reservoir,14.0,55.8635314409,-4.02094701876,UK Power Plant.csv
720,Clodio,,,Clodio,Spain,Hydro,Run-of-river,19.57,42.4666667,-7.2833333,Spain Power Plants Over 10 MW.csv
721,Esteban,,,Esteban,Spain,Hydro,Reservoir,438.45,42.4171203547,-7.74982452393,Spain Power Plants Over 10 MW.csv
722,Sobron,,,Sobron,Spain,Hydro,Reservoir,28.8,42.777751,-3.045774,Spain Power Plants Over 10 MW.csv
723,Pontenovo,,,Pontenovo,Spain,Hydro,Run-of-river,38.6,42.3833333,-7.2333333,Spain Power Plants Over 10 MW.csv
724,Montefurado,,,Montefurado,Spain,Hydro,Run-of-river,44.29,42.476778,-7.27463,Spain Power Plants Over 10 MW.csv
725,Azutan,,,Azutan,Spain,Hydro,Reservoir,198.01,39.809663,-5.147375,Spain Power Plants Over 10 MW.csv
726,Lafortunada Cinqueta,,,Lafortunada Cinqueta,Spain,Hydro,Reservoir,41.4,42.574054,0.182409,Spain Power Plants Over 10 MW.csv
727,Carsfad,,,Carsfad,United Kingdom,Hydro,Reservoir,12.0,55.8635314409,-4.02094701876,UK Power Plant.csv
728,Alarcon,,,C.H. En Alarcon,Spain,Hydro,Reservoir,19.0,39.55,-2.0833333,Spain Power Plants Over 10 MW.csv
729,Barazar,,,Barazar,Spain,Hydro,Reservoir,83.2,43.1,-2.75,Spain Power Plants Over 10 MW.csv
730,Martin Lugo,,,Martin,Spain,Hydro,Run-of-river,10.29,42.476778,-7.27463,Spain Power Plants Over 10 MW.csv
731,Benageber,,,Benageber,Spain,Hydro,Run-of-river,19.0,39.7166667,-1.1,Spain Power Plants Over 10 MW.csv
732,Tongland,,,Tongland,United Kingdom,Hydro,Run-of-river,33.0,55.073558601,-4.14082800641,UK Power Plant.csv
733,Reinset,,,Reinset,Norway,Hydro,Reservoir,5.0,60.25,6.5666667,Norway Power Plants (ENTSOE) .csv
734,Kublis,,,KüBlis,Switzerland,Hydro,Reservoir,45.6,46.78601325,8.62340065,Switzerland Power Plant.csv
735,Schlappin,,,Schlappin,Switzerland,Hydro,Reservoir,6.1,46.95,9.75,Switzerland Power Plant.csv
736,Menuza,,,Menuza,Spain,Hydro,Run-of-river,27.716,41.321664,-0.35075,Spain Power Plants Over 10 MW.csv
737,Sastago,,,Sastago,Spain,Hydro,Run-of-river,20.3,41.321664,-0.35075,Spain Power Plants Over 10 MW.csv
738,Pravizin  (Bruggwiti),,,Pravizin Bruggwiti,Switzerland,Hydro,Reservoir,5.0,47.0905787286,9.34301376343,Switzerland Power Plant.csv
739,Dernier,,,Dernier,Switzerland,Hydro,Reservoir,28.0,47.0721841726,7.77811758379,Switzerland Power Plant.csv
740,Peuffeyre,,,Peuffeyre,Switzerland,Hydro,Reservoir,24.0,46.2684696,8.092323,Switzerland Power Plant.csv
742,Kielder,,,Kielder,United Kingdom,Hydro,Run-of-river,6.0,52.9147315611,-2.26863831052,UK Power Plant.csv
743,Muden,,,MüDen,Germany,Hydro,Reservoir,16.4,49.6915534409,7.18477640116,Germany Power Plants (conventional).csv
744,Koblenz Mosel,,,Koblenz,Germany,Hydro,Run-of-river,17.36,50.3516639,7.59719755,Germany Power Plants (conventional).csv
745,Zeltingen,,,Zeltingen,Germany,Hydro,Run-of-river,13.6,49.95,7.0166667,Germany Power Plants (conventional).csv
746,Lutschental,,,LüTschental,Switzerland,Hydro,Reservoir,11.7,46.698897,8.036894,Switzerland Power Plant.csv
747,Sagevikelv,,,Sagevikelv,Norway,Hydro,Reservoir,6.0,60.4833333,5.7333333,Norway Power Plants (ENTSOE) .csv
748,Orellana,,,Orellana Pie Presa,Spain,Hydro,Reservoir,18.53,39.006167,-5.534411,Spain Power Plants Over 10 MW.csv
749,Torr Achilty,,,Torr Achilty,United Kingdom,Hydro,Run-of-river,15.0,57.5333333,-4.4833333,UK Power Plant.csv
751,Fasnakyle,,,Fasnakyle,United Kingdom,Hydro,Run-of-river,77.0,57.066044146,-4.43839830178,UK Power Plant.csv
752,Tummel Bridge,,,Tummel,United Kingdom,Hydro,Run-of-river,34.0,56.7075397291,-4.02103896013,UK Power Plant.csv
753,Inverawe,,,Inverawe,United Kingdom,Hydro,Reservoir,25.0,56.9112253761,-4.89760864035,UK Power Plant.csv
757,Zervreila,,,Zervreila,Switzerland,Hydro,Reservoir,22.0,46.6127911086,9.17791282473,Switzerland Power Plant.csv
758,Safien,,,Safien Platz,Switzerland,Hydro,Reservoir,99.32,47.06187515,8.4516509,Switzerland Power Plant.csv
759,Realta,,,Realta,Switzerland,Hydro,Reservoir,26.0,47.05382665,9.3461269,Switzerland Power Plant.csv
760,Meitingen,,,Meitingen,Germany,Hydro,Run-of-river,15.0,48.55,10.85,Germany Power Plants (conventional).csv
761,Tjorhom,,,Tjorhom,Norway,Hydro,Reservoir,140.0,58.66263,6.71694,Norway Power Plants (ENTSOE) .csv
762,Ytre Alsaker,,,Ytre Alsaker,Norway,Hydro,Reservoir,5.49,60.3833333,6.5,Norway Power Plants (ENTSOE) .csv
763,Oltesvik,,,Oltesvik,Norway,Hydro,Reservoir,6.0,58.85,6.1,Norway Power Plants (ENTSOE) .csv
764,Hjelmeland,,,Hjelmeland,Norway,Hydro,Reservoir,6.0,59.2333333,6.1833333,Norway Power Plants (ENTSOE) .csv
765,Oltedal Lyse,,,Oltedal,Norway,Hydro,Run-of-river,10.0,58.8333333,6.0333333,Norway Power Plants (ENTSOE) .csv
767,Soderfors,,,Soderfors,Sweden,Hydro,Reservoir,20.0,60.41594505,17.24896905,Sweden Power Plant.csv
768,Eidsfoss Sfe,,,Eidsfo,Norway,Hydro,Reservoir,7.0,61.8166667,6.15,Norway Power Plants (ENTSOE) .csv
769,Cavergno,,,Cavergno,Switzerland,Hydro,Reservoir,114.0,46.9038076,8.99411515,Switzerland Power Plant.csv
770,Uppenbornwerk,,,Uppenborn,Germany,Hydro,Run-of-river,43.1,48.4666667,11.9333333,Germany Power Plants (conventional).csv
771,Jostedal,,,Jostedal,Norway,Hydro,Reservoir,320.0,61.5827964745,7.27655410767,Norway Power Plants (ENTSOE) .csv
773,Kvarnaholm,,,Kvarnaholm,Sweden,Hydro,Run-of-river,5.6,60.45,14.55,Sweden Power Plant.csv
774,Bjerka,,,Bjerka,Norway,Hydro,Run-of-river,29.0,66.15,13.8833333,Norway Power Plants (ENTSOE) .csv
775,Angaback,,,Angaback,Sweden,Hydro,Run-of-river,7.0,56.4833333,13.5,Sweden Power Plant.csv
776,Hove,,,Hove,Norway,Hydro,Reservoir,73.0,62.05,5.3333333,Norway Power Plants (ENTSOE) .csv
777,Kjela,,,Kjela,Norway,Hydro,Run-of-river,72.0,59.3,9.0333333,Norway Power Plants (ENTSOE) .csv
778,Trollheim,,,Trolheim,Norway,Hydro,Reservoir,169.0,62.85,9.0833333,Norway Power Plants (ENTSOE) .csv
779,Songa,,,Songa,Norway,Hydro,Reservoir,140.0,59.5666667,8.0,Norway Power Plants (ENTSOE) .csv
780,Refsdal ,,,Refsdal,Norway,Hydro,Reservoir,100.0,61.0333333,6.5833333,Norway Power Plants (ENTSOE) .csv
782,Haukeli,,,Haukeli,Norway,Hydro,Reservoir,6.0,59.75,7.5166667,Norway Power Plants (ENTSOE) .csv
784,Innset,,,Innset,Norway,Hydro,Reservoir,105.0,68.65,18.8333333,Norway Power Plants (ENTSOE) .csv
789,Nederede,,,Nederede,Sweden,Hydro,Run-of-river,16.0,62.4333333,16.4833333,Sweden Power Plant.csv
791,Litjfossen,,,Litjfossen,Norway,Hydro,Run-of-river,83.0,62.27594,10.78241,Norway Power Plants (ENTSOE) .csv
792,Bergvattnet,,,Bergvattnet,Sweden,Hydro,Reservoir,21.2,64.55,15.2333333,Sweden Power Plant.csv
793,Brynge,,,Brynge,Sweden,Hydro,Run-of-river,5.236,63.2909139951,18.7152528763,Sweden Power Plant.csv
794,Ulset,,,Ulset,Norway,Hydro,Run-of-river,40.0,62.27594,10.78241,Norway Power Plants (ENTSOE) .csv
795,Gaddede,,,Gaddede,Sweden,Hydro,Run-of-river,22.0,64.5,14.15,Sweden Power Plant.csv
796,Nedre Rossaga,,,Nedre Rossaga,Norway,Hydro,Reservoir,378.0,68.5333333,15.2166667,Norway Power Plants (ENTSOE) .csv
797,Malset,,,Malset,Norway,Hydro,Reservoir,24.0,60.9833333,6.5166667,Norway Power Plants (ENTSOE) .csv
798,Svorkmo,,,Svorkmo,Norway,Hydro,Reservoir,61.0,63.2666667,9.8333333,Norway Power Plants (ENTSOE) .csv
799,Laholms,,,Laholm,Sweden,Hydro,Reservoir,11.3,56.5120653165,13.0437111855,Sweden Power Plant.csv
801,Kolsvik,,,Kolsvik,Norway,Hydro,Run-of-river,163.0,65.2166667,12.7833333,Norway Power Plants (ENTSOE) .csv
802,Osbu,,,Osbu,Norway,Hydro,Reservoir,28.0,62.5166667,8.5,Norway Power Plants (ENTSOE) .csv
803,Straumsmo,,,Straumsmo,Norway,Hydro,Reservoir,170.0,68.7333333,18.65,Norway Power Plants (ENTSOE) .csv
804,Fausa,,,Fausa,Norway,Hydro,Reservoir,8.0,64.9166667,11.25,Norway Power Plants (ENTSOE) .csv
805,Nedre Svultingen,,,Nedre Svultingen,Norway,Hydro,Run-of-river,11.0,61.17109,5.29603,Norway Power Plants (ENTSOE) .csv
806,Brulandsfossen,,,Brulandsfoss,Norway,Hydro,Reservoir,15.0,61.45217,5.85717,Norway Power Plants (ENTSOE) .csv
807,Haalandsfoss,,,Halandsfossen,Norway,Hydro,Reservoir,6.2,61.36311,5.39809,Norway Power Plants (ENTSOE) .csv
808,Pernegg,,,Pernegg,Austria,Hydro,Run-of-river,22.0,47.35978671,15.3423643112,Verbund Power Plant.csv
809,Laufnitzdorf,,,Laufnitzdorf,Austria,Hydro,Reservoir,18.0,47.3,15.3166667,Verbund Power Plant.csv
810,Stadheim,,,Stadheim,Norway,Hydro,Reservoir,5.4,62.30964,6.93582,Norway Power Plants (ENTSOE) .csv
811,Juvfossen,,,Juvfossen,Norway,Hydro,Reservoir,7.0,62.0833333,6.9,Norway Power Plants (ENTSOE) .csv
813,Svartelva,,,Svartelva,Norway,Hydro,Run-of-river,16.0,63.58368,9.95989,Norway Power Plants (ENTSOE) .csv
814,Morre,,,Morre,Norway,Hydro,Run-of-river,16.0,63.966667,10.2,Norway Power Plants (ENTSOE) .csv
816,Trandal,,,Trandal,Norway,Hydro,Reservoir,8.0,62.2029,6.12722,Norway Power Plants (ENTSOE) .csv
817,Gjerdsvik,,,Gjerdsvik,Norway,Hydro,Reservoir,6.0,63.2833333,8.4166667,Norway Power Plants (ENTSOE) .csv
818,Amela,,,Amela,Norway,Hydro,Reservoir,40.0,62.0752778,5.9175,Norway Power Plants (ENTSOE) .csv
819,Tysseland,,,Tysseland,Norway,Hydro,Reservoir,6.0,60.1166667,6.2833333,Norway Power Plants (ENTSOE) .csv
820,Seitevare,,,Seitevare,Sweden,Hydro,Reservoir,225.0,68.8666667,20.35,Sweden Power Plant.csv
821,Rosenheim Wkw,,,Wkw,Germany,Hydro,Reservoir,38.4,47.8563662551,12.1224689484,Germany Power Plants (conventional).csv
822,Ustekveikja,,,Ustekveikja,Norway,Hydro,Reservoir,42.0,60.5333059725,8.20764541626,Norway Power Plants (ENTSOE) .csv
823,Orteren,,,Ortern,Norway,Hydro,Reservoir,13.0,60.4666667,7.8,Norway Power Plants (ENTSOE) .csv
826,Sillre,,,Sillre,Sweden,Hydro,Run-of-river,11.7,62.8589103928,15.9435753048,Sweden Power Plant.csv
827,Mandling,,,Mandling,Austria,Hydro,Reservoir,6.1,47.4,13.5666667,Verbund Power Plant.csv
828,Weinzodl,,,WeinzöDl,Austria,Hydro,Run-of-river,16.903,47.1,15.3833333,Verbund Power Plant.csv
829,Teufelsbruck,,,Teufelsbruck,Germany,Hydro,Run-of-river,25.0,48.1166667,12.2,Germany Power Plants (conventional).csv
830,Obervogau,,,Obervogau,Austria,Hydro,Reservoir,14.97,46.745,15.5847222,Verbund Power Plant.csv
831,Lebring,,,Lebring,Austria,Hydro,Run-of-river,20.2,46.8522222,15.5383333,Verbund Power Plant.csv
832,St Georgen,,,St. Georgen,Austria,Hydro,Reservoir,6.364,47.5333333,14.3666667,Verbund Power Plant.csv
833,Wasserburg,,,Wasserburg,Germany,Hydro,Reservoir,28.95,48.0605283914,12.2313022614,Germany Power Plants (conventional).csv
834,Gars,,,Gars,Germany,Hydro,Run-of-river,25.0,48.1487647,12.2910063,Germany Power Plants (conventional).csv
835,Stammham,,,Stammham,Germany,Hydro,Reservoir,24.0,48.5776198367,11.66349592,Germany Power Plants (conventional).csv
836,Fisching,,,Fisching,Austria,Hydro,Reservoir,22.0,47.1666667,14.7333333,Verbund Power Plant.csv
837,Leoben Ahp,,,Leoben,Austria,Hydro,Reservoir,10.0,47.3833333,15.1,Verbund Power Plant.csv
838,Friesach,,,Friesach,Austria,Hydro,Reservoir,13.5,47.1666667,15.3333333,Verbund Power Plant.csv
839,Hieflau,,,Hieflau Erzbach,Austria,Hydro,Run-of-river,64.0,47.6,14.7333333,Verbund Power Plant.csv
840,Toging,,,TöGing,Germany,Hydro,Reservoir,85.3,48.25,12.5833333,Germany Power Plants (conventional).csv
841,Feldkirchen,,,Feldkirchen,Germany,Hydro,Reservoir,38.4,48.2842898861,12.3176479891,Germany Power Plants (conventional).csv
842,Arnstein,,,Arnstein,Austria,Hydro,Reservoir,33.12,47.0166667,15.1666667,Verbund Power Plant.csv
843,Dionysen,,,Dionysen,Austria,Hydro,Reservoir,16.0,47.4166667,15.2833333,Verbund Power Plant.csv
844,Rabenstein Stm,,,Rabenstein,Austria,Hydro,Reservoir,14.0,47.35,13.6833333,Verbund Power Plant.csv
845,Peggau,,,Peggau,Austria,Hydro,Run-of-river,13.2,47.2,15.35,Verbund Power Plant.csv
846,Neuotting,,,NeuöTting,Germany,Hydro,Run-of-river,26.1,48.2367953,12.69273555,Germany Power Plants (conventional).csv
847,Krippau Wehrkraftwerk,,,Krippau,Austria,Hydro,Run-of-river,35.04,47.6833333,14.7,Verbund Power Plant.csv
848,Tenero,,,Tenero Di Dotazione,Switzerland,Hydro,Run-of-river,4.25,46.1814349653,8.85103225708,Switzerland Power Plant.csv
850,Rognsfossen,,,Rognfossen Evang,Norway,Hydro,Reservoir,7.0,60.62296,6.42286,Norway Power Plants (ENTSOE) .csv
851,Raassaa,,,Rasdalen,Norway,Hydro,Run-of-river,5.0,60.1666667,12.0333333,Norway Power Plants (ENTSOE) .csv
852,Campocologno,,,Campocologno,Switzerland,Hydro,Reservoir,51.62,46.53331545,9.71279885,Switzerland Power Plant.csv
853,Ladral,,,Ladral,Switzerland,Hydro,Reservoir,5.6,46.773675,9.108501,Switzerland Power Plant.csv
854,Plons,,,Plons,Switzerland,Hydro,Reservoir,4.5,47.0455631697,9.42317962646,Switzerland Power Plant.csv
855,Camporedondo,,,Camporredondo,Spain,Hydro,Reservoir,11.25,42.826109,-4.846262,Spain Power Plants Over 10 MW.csv
856,Xerta,,,Xerta,Spain,Hydro,Run-of-river,18.0,40.9,0.5,Spain Power Plants Over 10 MW.csv
857,Enkirch,,,Enkirch,Germany,Hydro,Run-of-river,18.4,49.983203,7.12147015,Germany Power Plants (conventional).csv
858,Detzem,,,Detzem,Germany,Hydro,Reservoir,24.0,49.8151569,6.8457177,Germany Power Plants (conventional).csv
859,Schwammenauel,,,Schwammenauel,Germany,Hydro,Run-of-river,14.35,50.64221115,6.4632873,Germany Power Plants (conventional).csv
860,Wintrich,,,Wintrich,Germany,Hydro,Run-of-river,20.0,49.8833333,6.95,Germany Power Plants (conventional).csv
861,Cwm Dyli,,,Cwm Dyli,United Kingdom,Hydro,Reservoir,10.0,52.6524068438,-3.92061334575,UK Power Plant.csv
862,Serrig,,,Serrig,Germany,Hydro,Run-of-river,12.1,49.5607724285,6.55330865331,Germany Power Plants (conventional).csv
863,Lehmen,,,Lehmen,Germany,Hydro,Reservoir,24.0,50.28363595,7.4520115,Germany Power Plants (conventional).csv
864,Heimbach,,,Heimbach,Germany,Hydro,Run-of-river,16.0,50.6338778,6.47995395,Germany Power Plants (conventional).csv
865,Trier,,,Trier,Germany,Hydro,Reservoir,18.8,49.7556525536,6.63934707642,Germany Power Plants (conventional).csv
866,Sundsfjord,,,Sundsfjord,Norway,Hydro,Run-of-river,128.0,67.1166667,14.3,Norway Power Plants (ENTSOE) .csv
867,Langvann,,,Langvann,Norway,Hydro,Reservoir,7.0,68.3333333,16.3666667,Norway Power Plants (ENTSOE) .csv
868,Oldereid,,,Oldereid,Norway,Hydro,Run-of-river,14.4,67.15,14.9166667,Norway Power Plants (ENTSOE) .csv
869,Cijara,,,Cijara M. Izda.,Spain,Hydro,Run-of-river,102.1,39.168398,-5.050487,Spain Power Plants Over 10 MW.csv
870,Puerto Pena,,,Puerto,Spain,Hydro,Run-of-river,55.59,39.036974,-5.234225,Spain Power Plants Over 10 MW.csv
871,Serena,,,Serena,Spain,Hydro,Reservoir,25.1,38.732036,-5.543902,Spain Power Plants Over 10 MW.csv
872,Pena  Bejo,,,Bejo,Spain,Hydro,Run-of-river,20.8,43.150361,-4.381714,Spain Power Plants Over 10 MW.csv
873,Rozadio,,,Rozadio,Spain,Hydro,Run-of-river,12.6,43.223351,-4.386833,Spain Power Plants Over 10 MW.csv
874,Melkefoss,,,Melkefoss,Norway,Hydro,Run-of-river,26.0,69.4,29.7833333,Norway Power Plants (ENTSOE) .csv
875,Skogfoss,,,Skogfoss,Norway,Hydro,Reservoir,54.2,69.3733333,29.6877778,Norway Power Plants (ENTSOE) .csv
876,Massaboden,,,Massaboden,Switzerland,Hydro,Reservoir,8.2,46.35,7.9666667,Switzerland Power Plant.csv
877,Ritom Sbb,,,Ritom,Switzerland,Hydro,Reservoir,44.0,46.56250215,7.9772166,Switzerland Power Plant.csv
878,Vernayaz,,,Vernayaz Cff,Switzerland,Hydro,Reservoir,92.0,46.1366680766,7.03906059265,Switzerland Power Plant.csv
879,Amsteg,,,Amsteg,Switzerland,Hydro,Reservoir,120.72,47.12249985,8.4891571,Switzerland Power Plant.csv
880,Rannoch,,,Rannoch,United Kingdom,Hydro,Reservoir,48.0,56.70972225,-4.2403592,UK Power Plant.csv
881,Cashlie,,,Cashlie,United Kingdom,Hydro,Run-of-river,11.0,56.6653176707,-4.28548658384,UK Power Plant.csv
882,Clunie,,,Clunie,United Kingdom,Hydro,Reservoir,61.2,57.1680556,-3.3653592,UK Power Plant.csv
883,Livishie,,,Livishie,United Kingdom,Hydro,Reservoir,17.0,57.0002331538,-4.36581552653,UK Power Plant.csv
884,Aigas,,,Aigas,United Kingdom,Hydro,Run-of-river,20.0,57.1325935195,-4.1690158573,UK Power Plant.csv
885,Deanie,,,Deanie,United Kingdom,Hydro,Run-of-river,38.0,57.15138895,-4.5236925,UK Power Plant.csv
886,Glendoe,,,Glendoe,United Kingdom,Hydro,Run-of-river,100.0,56.9646215218,-4.39814370888,UK Power Plant.csv
887,Cassley,,,Cassley,United Kingdom,Hydro,Reservoir,10.45,56.0430556,-4.8986925,UK Power Plant.csv
888,Invergarry,,,Invergarry,United Kingdom,Hydro,Reservoir,20.0,56.9275172262,-4.45753854531,UK Power Plant.csv
889,Lochay,,,Lochay,United Kingdom,Hydro,Run-of-river,48.0,55.87638895,-3.7903592,UK Power Plant.csv
890,Glenmoriston,,,Glenmoriston,United Kingdom,Hydro,Run-of-river,40.0,56.9916056,-4.49172085,UK Power Plant.csv
891,Nant,,,Nant,United Kingdom,Hydro,Run-of-river,15.0,56.3853556417,-4.46752801065,UK Power Plant.csv
892,Pitlochry,,,Pitlochry,United Kingdom,Hydro,Run-of-river,15.0,56.7456264466,-3.92418664712,UK Power Plant.csv
893,Kilmorack,,,Kilmorack,United Kingdom,Hydro,Reservoir,20.0,57.1253422792,-4.31372922677,UK Power Plant.csv
894,Striven,,,Striven,United Kingdom,Hydro,Run-of-river,8.0,57.18636945,-3.10234359889,UK Power Plant.csv
895,Clachan,,,Clachan,United Kingdom,Hydro,Run-of-river,40.0,56.5430556,-4.8486925,UK Power Plant.csv
897,Glorenza,,,Seled Glorenza,Italy,Hydro,Reservoir,101.6,46.68791635,10.5465516,Italy Power Plant.csv
898,Orsieres,,,OrsièRes,Switzerland,Hydro,Reservoir,26.4,46.4970971794,7.73779032371,Switzerland Power Plant.csv
900,Solhom,,,Solhom,Norway,Hydro,Reservoir,250.0,58.3166667,6.95,Norway Power Plants (ENTSOE) .csv
901,Kvinen,,,Kvinen,Norway,Hydro,Run-of-river,90.0,58.66263,6.71694,Norway Power Plants (ENTSOE) .csv
902,Fjone,,,Fjone,Norway,Hydro,Reservoir,60.0,59.1666667,8.4666667,Norway Power Plants (ENTSOE) .csv
904,Vrenjga,,,Vrenga,Norway,Hydro,Run-of-river,16.0,59.85,9.45,Norway Power Plants (ENTSOE) .csv
905,Arlifoss,,,Arlifoss,Norway,Hydro,Run-of-river,27.0,59.55936,9.25853,Norway Power Plants (ENTSOE) .csv
907,Skollenborg,,,Skollenborg,Norway,Hydro,Reservoir,102.0,59.66858,9.65017,Norway Power Plants (ENTSOE) .csv
908,Mydalen,,,Mydalen,Norway,Hydro,Reservoir,8.0,59.600748034,8.65010261536,Norway Power Plants (ENTSOE) .csv
909,Haukrei,,,Haukrei,Norway,Hydro,Run-of-river,19.0,59.1865,8.0895,Norway Power Plants (ENTSOE) .csv
912,Skogheim,,,Skogheim,Norway,Hydro,Reservoir,9.0,61.8166667,6.15,Norway Power Plants (ENTSOE) .csv
913,Sagefossen,,,Sagefossen,Norway,Hydro,Reservoir,12.0,61.8166667,6.15,Norway Power Plants (ENTSOE) .csv
914,Bjordalen,,,Bjorndalen,Norway,Hydro,Reservoir,5.0,62.2029,6.12722,Norway Power Plants (ENTSOE) .csv
915,Sunndal,,,Sundal,Norway,Hydro,Reservoir,5.0,62.97397,8.72472,Norway Power Plants (ENTSOE) .csv
916,Lizun,,,Lizun,Switzerland,Hydro,Run-of-river,6.6,,,Switzerland Power Plant.csv
918,Islas,,,Islas,Switzerland,Hydro,Run-of-river,4.69,,,Switzerland Power Plant.csv
919,Hugschwendi,,,Hugschwendi,Switzerland,Hydro,Run-of-river,14.0,,,Switzerland Power Plant.csv
922,Lobbia Albigna,,,LöBbia Albigna,Switzerland,Hydro,Reservoir,86.1,47.1374124,8.584483,Switzerland Power Plant.csv
924,Bisisthal,,,Bisisthal,Switzerland,Hydro,Run-of-river,15.8,,,Switzerland Power Plant.csv
925,Engelberg,,,Engelberg,Switzerland,Hydro,Run-of-river,8.5,,,Switzerland Power Plant.csv
927,Tiefencastel West,,,Tiefencastel West,Switzerland,Hydro,Reservoir,26.0,,,Switzerland Power Plant.csv
929,Ogreyfoss,,,Ogreyfoss,Norway,Hydro,Run-of-river,18.0,,,Norway Power Plants (ENTSOE) .csv
930,Bondo,,,Bondo,Switzerland,Hydro,Run-of-river,6.9,,,Switzerland Power Plant.csv
931,Muhlrading,,,MüHlrading,Austria,Hydro,Reservoir,25.0,,,Verbund Power Plant.csv
932,Sand (Plessur),,,Sand Plessur,Switzerland,Hydro,Run-of-river,9.4,,,Switzerland Power Plant.csv
934,Rossens Hauterive,,,Hauterive,Switzerland,Hydro,Reservoir,69.7,47.5669187,9.1097539,Switzerland Power Plant.csv
936,Castrelo Xallas,,,C.H.Castrelo,Spain,Hydro,Reservoir,30.6,,,Spain Power Plants Over 10 MW.csv
937,Ovre Moksa,,,Moksa,Norway,Hydro,Run-of-river,17.0,,,Norway Power Plants (ENTSOE) .csv
938,Ulvdal ,,,Uvdal,Norway,Hydro,Reservoir,150.0,,,Norway Power Plants (ENTSOE) .csv
942,Hogga,,,Hogga,Norway,Hydro,Run-of-river,20.0,,,Norway Power Plants (ENTSOE) .csv
943,Ovre Rossaga,,,Ovre Rossaga,Norway,Hydro,Reservoir,188.0,,,Norway Power Plants (ENTSOE) .csv
945,Robiei,,,Robiei,Switzerland,Hydro,Reservoir,173.0,46.2400765,7.8955523,Switzerland Power Plant.csv
947,Sagfossen (Ns),,,Sagfossen,Norway,Hydro,Run-of-river,14.0,,,Norway Power Plants (ENTSOE) .csv
