,snapshot,objective,stores,generators
1532,2019-07-11 12:00:00,3.0,3.0,3.0
1533,2019-07-11 15:00:00,3.0,3.0,3.0
1534,2019-07-11 18:00:00,3.0,3.0,3.0
1535,2019-07-11 21:00:00,3.0,3.0,3.0
1536,2019-07-12 00:00:00,3.0,3.0,3.0
1537,2019-07-12 03:00:00,3.0,3.0,3.0
1538,2019-07-12 06:00:00,3.0,3.0,3.0
1539,2019-07-12 09:00:00,3.0,3.0,3.0
1540,2019-07-12 12:00:00,3.0,3.0,3.0
1541,2019-07-12 15:00:00,3.0,3.0,3.0
1542,2019-07-12 18:00:00,3.0,3.0,3.0
1543,2019-07-12 21:00:00,3.0,3.0,3.0
1544,2019-07-13 00:00:00,3.0,3.0,3.0
1545,2019-07-13 03:00:00,3.0,3.0,3.0
1546,2019-07-13 06:00:00,3.0,3.0,3.0
1547,2019-07-13 09:00:00,3.0,3.0,3.0
1548,2019-07-13 12:00:00,3.0,3.0,3.0
1549,2019-07-13 15:00:00,3.0,3.0,3.0
1550,2019-07-13 18:00:00,3.0,3.0,3.0
1551,2019-07-13 21:00:00,3.0,3.0,3.0
1552,2019-07-14 00:00:00,3.0,3.0,3.0
1553,2019-07-14 03:00:00,3.0,3.0,3.0
1554,2019-07-14 06:00:00,3.0,3.0,3.0
1555,2019-07-14 09:00:00,3.0,3.0,3.0
1556,2019-07-14 12:00:00,3.0,3.0,3.0
1557,2019-07-14 15:00:00,3.0,3.0,3.0
1558,2019-07-14 18:00:00,3.0,3.0,3.0
1559,2019-07-14 21:00:00,3.0,3.0,3.0
1560,2019-07-15 00:00:00,3.0,3.0,3.0
1561,2019-07-15 03:00:00,3.0,3.0,3.0
1562,2019-07-15 06:00:00,3.0,3.0,3.0
1563,2019-07-15 09:00:00,3.0,3.0,3.0
1564,2019-07-15 12:00:00,3.0,3.0,3.0
1565,2019-07-15 15:00:00,3.0,3.0,3.0
1566,2019-07-15 18:00:00,3.0,3.0,3.0
1567,2019-07-15 21:00:00,3.0,3.0,3.0
1568,2019-07-16 00:00:00,3.0,3.0,3.0
1569,2019-07-16 03:00:00,3.0,3.0,3.0
1570,2019-07-16 06:00:00,3.0,3.0,3.0
1571,2019-07-16 09:00:00,3.0,3.0,3.0
1572,2019-07-16 12:00:00,3.0,3.0,3.0
1573,2019-07-16 15:00:00,3.0,3.0,3.0
1574,2019-07-16 18:00:00,3.0,3.0,3.0
1575,2019-07-16 21:00:00,3.0,3.0,3.0
1576,2019-07-17 00:00:00,3.0,3.0,3.0
1577,2019-07-17 03:00:00,3.0,3.0,3.0
1578,2019-07-17 06:00:00,3.0,3.0,3.0
1579,2019-07-17 09:00:00,3.0,3.0,3.0
1580,2019-07-17 12:00:00,3.0,3.0,3.0
1581,2019-07-17 15:00:00,3.0,3.0,3.0
1582,2019-07-17 18:00:00,3.0,3.0,3.0
1583,2019-07-17 21:00:00,3.0,3.0,3.0
1584,2019-07-18 00:00:00,3.0,3.0,3.0
1585,2019-07-18 03:00:00,3.0,3.0,3.0
1586,2019-07-18 06:00:00,3.0,3.0,3.0
1587,2019-07-18 09:00:00,3.0,3.0,3.0
1588,2019-07-18 12:00:00,3.0,3.0,3.0
1589,2019-07-18 15:00:00,3.0,3.0,3.0
1590,2019-07-18 18:00:00,3.0,3.0,3.0
1591,2019-07-18 21:00:00,3.0,3.0,3.0
1592,2019-07-19 00:00:00,3.0,3.0,3.0
1593,2019-07-19 03:00:00,3.0,3.0,3.0
1594,2019-07-19 06:00:00,3.0,3.0,3.0
1595,2019-07-19 09:00:00,3.0,3.0,3.0
1596,2019-07-19 12:00:00,3.0,3.0,3.0
1597,2019-07-19 15:00:00,3.0,3.0,3.0
1598,2019-07-19 18:00:00,3.0,3.0,3.0
1599,2019-07-19 21:00:00,3.0,3.0,3.0
1600,2019-07-20 00:00:00,3.0,3.0,3.0
1601,2019-07-20 03:00:00,3.0,3.0,3.0
1602,2019-07-20 06:00:00,3.0,3.0,3.0
1603,2019-07-20 09:00:00,3.0,3.0,3.0
1604,2019-07-20 12:00:00,3.0,3.0,3.0
1605,2019-07-20 15:00:00,3.0,3.0,3.0
1606,2019-07-20 18:00:00,3.0,3.0,3.0
1607,2019-07-20 21:00:00,3.0,3.0,3.0
1608,2019-07-21 00:00:00,3.0,3.0,3.0
1609,2019-07-21 03:00:00,3.0,3.0,3.0
1610,2019-07-21 06:00:00,3.0,3.0,3.0
1611,2019-07-21 09:00:00,3.0,3.0,3.0
1612,2019-07-21 12:00:00,3.0,3.0,3.0
1613,2019-07-21 15:00:00,3.0,3.0,3.0
1614,2019-07-21 18:00:00,3.0,3.0,3.0
1615,2019-07-21 21:00:00,3.0,3.0,3.0
1616,2019-07-22 00:00:00,3.0,3.0,3.0
1617,2019-07-22 03:00:00,3.0,3.0,3.0
1618,2019-07-22 06:00:00,3.0,3.0,3.0
1619,2019-07-22 09:00:00,3.0,3.0,3.0
1620,2019-07-22 12:00:00,3.0,3.0,3.0
1621,2019-07-22 15:00:00,3.0,3.0,3.0
1622,2019-07-22 18:00:00,3.0,3.0,3.0
1623,2019-07-22 21:00:00,3.0,3.0,3.0
1624,2019-07-23 00:00:00,3.0,3.0,3.0
1625,2019-07-23 03:00:00,3.0,3.0,3.0
1626,2019-07-23 06:00:00,3.0,3.0,3.0
1627,2019-07-23 09:00:00,3.0,3.0,3.0
1628,2019-07-23 12:00:00,3.0,3.0,3.0
1629,2019-07-23 15:00:00,3.0,3.0,3.0
1630,2019-07-23 18:00:00,3.0,3.0,3.0
1631,2019-07-23 21:00:00,3.0,3.0,3.0
1632,2019-07-24 00:00:00,3.0,3.0,3.0
1633,2019-07-24 03:00:00,3.0,3.0,3.0
1634,2019-07-24 06:00:00,3.0,3.0,3.0
1635,2019-07-24 09:00:00,3.0,3.0,3.0
1636,2019-07-24 12:00:00,3.0,3.0,3.0
1637,2019-07-24 15:00:00,3.0,3.0,3.0
1638,2019-07-24 18:00:00,3.0,3.0,3.0
1639,2019-07-24 21:00:00,3.0,3.0,3.0
1640,2019-07-25 00:00:00,3.0,3.0,3.0
1641,2019-07-25 03:00:00,3.0,3.0,3.0
1642,2019-07-25 06:00:00,3.0,3.0,3.0
1643,2019-07-25 09:00:00,3.0,3.0,3.0
1644,2019-07-25 12:00:00,3.0,3.0,3.0
1645,2019-07-25 15:00:00,3.0,3.0,3.0
1646,2019-07-25 18:00:00,3.0,3.0,3.0
1647,2019-07-25 21:00:00,3.0,3.0,3.0
1648,2019-07-26 00:00:00,3.0,3.0,3.0
1649,2019-07-26 03:00:00,3.0,3.0,3.0
1650,2019-07-26 06:00:00,3.0,3.0,3.0
1651,2019-07-26 09:00:00,3.0,3.0,3.0
1652,2019-07-26 12:00:00,3.0,3.0,3.0
1653,2019-07-26 15:00:00,3.0,3.0,3.0
1654,2019-07-26 18:00:00,3.0,3.0,3.0
1655,2019-07-26 21:00:00,3.0,3.0,3.0
1656,2019-07-27 00:00:00,3.0,3.0,3.0
1657,2019-07-27 03:00:00,3.0,3.0,3.0
1658,2019-07-27 06:00:00,3.0,3.0,3.0
1659,2019-07-27 09:00:00,3.0,3.0,3.0
1660,2019-07-27 12:00:00,3.0,3.0,3.0
1661,2019-07-27 15:00:00,3.0,3.0,3.0
1662,2019-07-27 18:00:00,3.0,3.0,3.0
1663,2019-07-27 21:00:00,3.0,3.0,3.0
1664,2019-07-28 00:00:00,3.0,3.0,3.0
1665,2019-07-28 03:00:00,3.0,3.0,3.0
1666,2019-07-28 06:00:00,3.0,3.0,3.0
1667,2019-07-28 09:00:00,3.0,3.0,3.0
1668,2019-07-28 12:00:00,3.0,3.0,3.0
1669,2019-07-28 15:00:00,3.0,3.0,3.0
1670,2019-07-28 18:00:00,3.0,3.0,3.0
1671,2019-07-28 21:00:00,3.0,3.0,3.0
1672,2019-07-29 00:00:00,3.0,3.0,3.0
1673,2019-07-29 03:00:00,3.0,3.0,3.0
1674,2019-07-29 06:00:00,3.0,3.0,3.0
1675,2019-07-29 09:00:00,3.0,3.0,3.0
1676,2019-07-29 12:00:00,3.0,3.0,3.0
1677,2019-07-29 15:00:00,3.0,3.0,3.0
1678,2019-07-29 18:00:00,3.0,3.0,3.0
1679,2019-07-29 21:00:00,3.0,3.0,3.0
1680,2019-07-30 00:00:00,3.0,3.0,3.0
1681,2019-07-30 03:00:00,3.0,3.0,3.0
1682,2019-07-30 06:00:00,3.0,3.0,3.0
1683,2019-07-30 09:00:00,3.0,3.0,3.0
1684,2019-07-30 12:00:00,3.0,3.0,3.0
1685,2019-07-30 15:00:00,3.0,3.0,3.0
1686,2019-07-30 18:00:00,3.0,3.0,3.0
1687,2019-07-30 21:00:00,3.0,3.0,3.0
1688,2019-07-31 00:00:00,3.0,3.0,3.0
1689,2019-07-31 03:00:00,3.0,3.0,3.0
1690,2019-07-31 06:00:00,3.0,3.0,3.0
1691,2019-07-31 09:00:00,3.0,3.0,3.0
1692,2019-07-31 12:00:00,3.0,3.0,3.0
1693,2019-07-31 15:00:00,3.0,3.0,3.0
1694,2019-07-31 18:00:00,3.0,3.0,3.0
1695,2019-07-31 21:00:00,3.0,3.0,3.0
1696,2019-08-01 00:00:00,3.0,3.0,3.0
1697,2019-08-01 03:00:00,3.0,3.0,3.0
1698,2019-08-01 06:00:00,3.0,3.0,3.0
1699,2019-08-01 09:00:00,3.0,3.0,3.0
1700,2019-08-01 12:00:00,3.0,3.0,3.0
1701,2019-08-01 15:00:00,3.0,3.0,3.0
1702,2019-08-01 18:00:00,3.0,3.0,3.0
1703,2019-08-01 21:00:00,3.0,3.0,3.0
1704,2019-08-02 00:00:00,3.0,3.0,3.0
1705,2019-08-02 03:00:00,3.0,3.0,3.0
1706,2019-08-02 06:00:00,3.0,3.0,3.0
1707,2019-08-02 09:00:00,3.0,3.0,3.0
1708,2019-08-02 12:00:00,3.0,3.0,3.0
1709,2019-08-02 15:00:00,3.0,3.0,3.0
1710,2019-08-02 18:00:00,3.0,3.0,3.0
1711,2019-08-02 21:00:00,3.0,3.0,3.0
1712,2019-08-03 00:00:00,3.0,3.0,3.0
1713,2019-08-03 03:00:00,3.0,3.0,3.0
1714,2019-08-03 06:00:00,3.0,3.0,3.0
1715,2019-08-03 09:00:00,3.0,3.0,3.0
1716,2019-08-03 12:00:00,3.0,3.0,3.0
1717,2019-08-03 15:00:00,3.0,3.0,3.0
1718,2019-08-03 18:00:00,3.0,3.0,3.0
1719,2019-08-03 21:00:00,3.0,3.0,3.0
1720,2019-08-04 00:00:00,3.0,3.0,3.0
1721,2019-08-04 03:00:00,3.0,3.0,3.0
1722,2019-08-04 06:00:00,3.0,3.0,3.0
1723,2019-08-04 09:00:00,3.0,3.0,3.0
1724,2019-08-04 12:00:00,3.0,3.0,3.0
1725,2019-08-04 15:00:00,3.0,3.0,3.0
1726,2019-08-04 18:00:00,3.0,3.0,3.0
1727,2019-08-04 21:00:00,3.0,3.0,3.0
1728,2019-08-05 00:00:00,3.0,3.0,3.0
1729,2019-08-05 03:00:00,3.0,3.0,3.0
1730,2019-08-05 06:00:00,3.0,3.0,3.0
1731,2019-08-05 09:00:00,3.0,3.0,3.0
1732,2019-08-05 12:00:00,3.0,3.0,3.0
1733,2019-08-05 15:00:00,3.0,3.0,3.0
1734,2019-08-05 18:00:00,3.0,3.0,3.0
1735,2019-08-05 21:00:00,3.0,3.0,3.0
1736,2019-08-06 00:00:00,3.0,3.0,3.0
1737,2019-08-06 03:00:00,3.0,3.0,3.0
1738,2019-08-06 06:00:00,3.0,3.0,3.0
1739,2019-08-06 09:00:00,3.0,3.0,3.0
1740,2019-08-06 12:00:00,3.0,3.0,3.0
1741,2019-08-06 15:00:00,3.0,3.0,3.0
1742,2019-08-06 18:00:00,3.0,3.0,3.0
1743,2019-08-06 21:00:00,3.0,3.0,3.0
1744,2019-08-07 00:00:00,3.0,3.0,3.0
1745,2019-08-07 03:00:00,3.0,3.0,3.0
1746,2019-08-07 06:00:00,3.0,3.0,3.0
1747,2019-08-07 09:00:00,3.0,3.0,3.0
1748,2019-08-07 12:00:00,3.0,3.0,3.0
1749,2019-08-07 15:00:00,3.0,3.0,3.0
1750,2019-08-07 18:00:00,3.0,3.0,3.0
1751,2019-08-07 21:00:00,3.0,3.0,3.0
1752,2019-08-08 00:00:00,3.0,3.0,3.0
1753,2019-08-08 03:00:00,3.0,3.0,3.0
1754,2019-08-08 06:00:00,3.0,3.0,3.0
1755,2019-08-08 09:00:00,3.0,3.0,3.0
1756,2019-08-08 12:00:00,3.0,3.0,3.0
1757,2019-08-08 15:00:00,3.0,3.0,3.0
1758,2019-08-08 18:00:00,3.0,3.0,3.0
1759,2019-08-08 21:00:00,3.0,3.0,3.0
1760,2019-08-09 00:00:00,3.0,3.0,3.0
1761,2019-08-09 03:00:00,3.0,3.0,3.0
1762,2019-08-09 06:00:00,3.0,3.0,3.0
1763,2019-08-09 09:00:00,3.0,3.0,3.0
1764,2019-08-09 12:00:00,3.0,3.0,3.0
1765,2019-08-09 15:00:00,3.0,3.0,3.0
1766,2019-08-09 18:00:00,3.0,3.0,3.0
1767,2019-08-09 21:00:00,3.0,3.0,3.0
1768,2019-08-10 00:00:00,3.0,3.0,3.0
1769,2019-08-10 03:00:00,3.0,3.0,3.0
1770,2019-08-10 06:00:00,3.0,3.0,3.0
1771,2019-08-10 09:00:00,3.0,3.0,3.0
1772,2019-08-10 12:00:00,3.0,3.0,3.0
1773,2019-08-10 15:00:00,3.0,3.0,3.0
1774,2019-08-10 18:00:00,3.0,3.0,3.0
1775,2019-08-10 21:00:00,3.0,3.0,3.0
1776,2019-08-11 00:00:00,3.0,3.0,3.0
1777,2019-08-11 03:00:00,3.0,3.0,3.0
1778,2019-08-11 06:00:00,3.0,3.0,3.0
1779,2019-08-11 09:00:00,3.0,3.0,3.0
1780,2019-08-11 12:00:00,3.0,3.0,3.0
1781,2019-08-11 15:00:00,3.0,3.0,3.0
1782,2019-08-11 18:00:00,3.0,3.0,3.0
1783,2019-08-11 21:00:00,3.0,3.0,3.0
1784,2019-08-12 00:00:00,3.0,3.0,3.0
1785,2019-08-12 03:00:00,3.0,3.0,3.0
1786,2019-08-12 06:00:00,3.0,3.0,3.0
1787,2019-08-12 09:00:00,3.0,3.0,3.0
1788,2019-08-12 12:00:00,3.0,3.0,3.0
1789,2019-08-12 15:00:00,3.0,3.0,3.0
1790,2019-08-12 18:00:00,3.0,3.0,3.0
1791,2019-08-12 21:00:00,3.0,3.0,3.0
1792,2019-08-13 00:00:00,3.0,3.0,3.0
1793,2019-08-13 03:00:00,3.0,3.0,3.0
1794,2019-08-13 06:00:00,3.0,3.0,3.0
1795,2019-08-13 09:00:00,3.0,3.0,3.0
1796,2019-08-13 12:00:00,3.0,3.0,3.0
1797,2019-08-13 15:00:00,3.0,3.0,3.0
1798,2019-08-13 18:00:00,3.0,3.0,3.0
1799,2019-08-13 21:00:00,3.0,3.0,3.0
1800,2019-08-14 00:00:00,3.0,3.0,3.0
1801,2019-08-14 03:00:00,3.0,3.0,3.0
1802,2019-08-14 06:00:00,3.0,3.0,3.0
1803,2019-08-14 09:00:00,3.0,3.0,3.0
1804,2019-08-14 12:00:00,3.0,3.0,3.0
1805,2019-08-14 15:00:00,3.0,3.0,3.0
1806,2019-08-14 18:00:00,3.0,3.0,3.0
1807,2019-08-14 21:00:00,3.0,3.0,3.0
1808,2019-08-15 00:00:00,3.0,3.0,3.0
1809,2019-08-15 03:00:00,3.0,3.0,3.0
1810,2019-08-15 06:00:00,3.0,3.0,3.0
1811,2019-08-15 09:00:00,3.0,3.0,3.0
1812,2019-08-15 12:00:00,3.0,3.0,3.0
1813,2019-08-15 15:00:00,3.0,3.0,3.0
1814,2019-08-15 18:00:00,3.0,3.0,3.0
1815,2019-08-15 21:00:00,3.0,3.0,3.0
1816,2019-08-16 00:00:00,3.0,3.0,3.0
1817,2019-08-16 03:00:00,3.0,3.0,3.0
1818,2019-08-16 06:00:00,3.0,3.0,3.0
1819,2019-08-16 09:00:00,3.0,3.0,3.0
1820,2019-08-16 12:00:00,3.0,3.0,3.0
1821,2019-08-16 15:00:00,3.0,3.0,3.0
1822,2019-08-16 18:00:00,3.0,3.0,3.0
1823,2019-08-16 21:00:00,3.0,3.0,3.0
1824,2019-08-17 00:00:00,3.0,3.0,3.0
1825,2019-08-17 03:00:00,3.0,3.0,3.0
1826,2019-08-17 06:00:00,3.0,3.0,3.0
1827,2019-08-17 09:00:00,3.0,3.0,3.0
1828,2019-08-17 12:00:00,3.0,3.0,3.0
1829,2019-08-17 15:00:00,3.0,3.0,3.0
1830,2019-08-17 18:00:00,3.0,3.0,3.0
1831,2019-08-17 21:00:00,3.0,3.0,3.0
1832,2019-08-18 00:00:00,3.0,3.0,3.0
1833,2019-08-18 03:00:00,3.0,3.0,3.0
1834,2019-08-18 06:00:00,3.0,3.0,3.0
1835,2019-08-18 09:00:00,3.0,3.0,3.0
1836,2019-08-18 12:00:00,3.0,3.0,3.0
1837,2019-08-18 15:00:00,3.0,3.0,3.0
1838,2019-08-18 18:00:00,3.0,3.0,3.0
1839,2019-08-18 21:00:00,3.0,3.0,3.0
1840,2019-08-19 00:00:00,3.0,3.0,3.0
1841,2019-08-19 03:00:00,3.0,3.0,3.0
1842,2019-08-19 06:00:00,3.0,3.0,3.0
1843,2019-08-19 09:00:00,3.0,3.0,3.0
1844,2019-08-19 12:00:00,3.0,3.0,3.0
1845,2019-08-19 15:00:00,3.0,3.0,3.0
1846,2019-08-19 18:00:00,3.0,3.0,3.0
1847,2019-08-19 21:00:00,3.0,3.0,3.0
1848,2019-08-20 00:00:00,3.0,3.0,3.0
1849,2019-08-20 03:00:00,3.0,3.0,3.0
1850,2019-08-20 06:00:00,3.0,3.0,3.0
1851,2019-08-20 09:00:00,3.0,3.0,3.0
1852,2019-08-20 12:00:00,3.0,3.0,3.0
1853,2019-08-20 15:00:00,3.0,3.0,3.0
1854,2019-08-20 18:00:00,3.0,3.0,3.0
1855,2019-08-20 21:00:00,3.0,3.0,3.0
1856,2019-08-21 00:00:00,3.0,3.0,3.0
1857,2019-08-21 03:00:00,3.0,3.0,3.0
1858,2019-08-21 06:00:00,3.0,3.0,3.0
1859,2019-08-21 09:00:00,3.0,3.0,3.0
1860,2019-08-21 12:00:00,3.0,3.0,3.0
1861,2019-08-21 15:00:00,3.0,3.0,3.0
1862,2019-08-21 18:00:00,3.0,3.0,3.0
1863,2019-08-21 21:00:00,3.0,3.0,3.0
1864,2019-08-22 00:00:00,3.0,3.0,3.0
1865,2019-08-22 03:00:00,3.0,3.0,3.0
1866,2019-08-22 06:00:00,3.0,3.0,3.0
1867,2019-08-22 09:00:00,3.0,3.0,3.0
1868,2019-08-22 12:00:00,3.0,3.0,3.0
1869,2019-08-22 15:00:00,3.0,3.0,3.0
1870,2019-08-22 18:00:00,3.0,3.0,3.0
1871,2019-08-22 21:00:00,3.0,3.0,3.0
1872,2019-08-23 00:00:00,3.0,3.0,3.0
1873,2019-08-23 03:00:00,3.0,3.0,3.0
1874,2019-08-23 06:00:00,3.0,3.0,3.0
1875,2019-08-23 09:00:00,3.0,3.0,3.0
1876,2019-08-23 12:00:00,3.0,3.0,3.0
1877,2019-08-23 15:00:00,3.0,3.0,3.0
1878,2019-08-23 18:00:00,3.0,3.0,3.0
1879,2019-08-23 21:00:00,3.0,3.0,3.0
1880,2019-08-24 00:00:00,3.0,3.0,3.0
1881,2019-08-24 03:00:00,3.0,3.0,3.0
1882,2019-08-24 06:00:00,3.0,3.0,3.0
1883,2019-08-24 09:00:00,3.0,3.0,3.0
1884,2019-08-24 12:00:00,3.0,3.0,3.0
1885,2019-08-24 15:00:00,3.0,3.0,3.0
1886,2019-08-24 18:00:00,3.0,3.0,3.0
1887,2019-08-24 21:00:00,3.0,3.0,3.0
1888,2019-08-25 00:00:00,3.0,3.0,3.0
1889,2019-08-25 03:00:00,3.0,3.0,3.0
1890,2019-08-25 06:00:00,3.0,3.0,3.0
1891,2019-08-25 09:00:00,3.0,3.0,3.0
1892,2019-08-25 12:00:00,3.0,3.0,3.0
1893,2019-08-25 15:00:00,3.0,3.0,3.0
1894,2019-08-25 18:00:00,3.0,3.0,3.0
1895,2019-08-25 21:00:00,3.0,3.0,3.0
1896,2019-08-26 00:00:00,3.0,3.0,3.0
1897,2019-08-26 03:00:00,3.0,3.0,3.0
1898,2019-08-26 06:00:00,3.0,3.0,3.0
1899,2019-08-26 09:00:00,3.0,3.0,3.0
1900,2019-08-26 12:00:00,3.0,3.0,3.0
1901,2019-08-26 15:00:00,3.0,3.0,3.0
1902,2019-08-26 18:00:00,3.0,3.0,3.0
1903,2019-08-26 21:00:00,3.0,3.0,3.0
1904,2019-08-27 00:00:00,3.0,3.0,3.0
1905,2019-08-27 03:00:00,3.0,3.0,3.0
1906,2019-08-27 06:00:00,3.0,3.0,3.0
1907,2019-08-27 09:00:00,3.0,3.0,3.0
1908,2019-08-27 12:00:00,3.0,3.0,3.0
1909,2019-08-27 15:00:00,3.0,3.0,3.0
1910,2019-08-27 18:00:00,3.0,3.0,3.0
1911,2019-08-27 21:00:00,3.0,3.0,3.0
1912,2019-08-28 00:00:00,3.0,3.0,3.0
1913,2019-08-28 03:00:00,3.0,3.0,3.0
1914,2019-08-28 06:00:00,3.0,3.0,3.0
1915,2019-08-28 09:00:00,3.0,3.0,3.0
1916,2019-08-28 12:00:00,3.0,3.0,3.0
1917,2019-08-28 15:00:00,3.0,3.0,3.0
1918,2019-08-28 18:00:00,3.0,3.0,3.0
1919,2019-08-28 21:00:00,3.0,3.0,3.0
1920,2019-08-29 00:00:00,3.0,3.0,3.0
1921,2019-08-29 03:00:00,3.0,3.0,3.0
1922,2019-08-29 06:00:00,3.0,3.0,3.0
1923,2019-08-29 09:00:00,3.0,3.0,3.0
1924,2019-08-29 12:00:00,3.0,3.0,3.0
1925,2019-08-29 15:00:00,3.0,3.0,3.0
1926,2019-08-29 18:00:00,3.0,3.0,3.0
1927,2019-08-29 21:00:00,3.0,3.0,3.0
1928,2019-08-30 00:00:00,3.0,3.0,3.0
1929,2019-08-30 03:00:00,3.0,3.0,3.0
1930,2019-08-30 06:00:00,3.0,3.0,3.0
1931,2019-08-30 09:00:00,3.0,3.0,3.0
1932,2019-08-30 12:00:00,3.0,3.0,3.0
1933,2019-08-30 15:00:00,3.0,3.0,3.0
1934,2019-08-30 18:00:00,3.0,3.0,3.0
1935,2019-08-30 21:00:00,3.0,3.0,3.0
1936,2019-08-31 00:00:00,3.0,3.0,3.0
1937,2019-08-31 03:00:00,3.0,3.0,3.0
1938,2019-08-31 06:00:00,3.0,3.0,3.0
1939,2019-08-31 09:00:00,3.0,3.0,3.0
1940,2019-08-31 12:00:00,3.0,3.0,3.0
1941,2019-08-31 15:00:00,3.0,3.0,3.0
1942,2019-08-31 18:00:00,3.0,3.0,3.0
1943,2019-08-31 21:00:00,3.0,3.0,3.0
1944,2019-09-01 00:00:00,3.0,3.0,3.0
1945,2019-09-01 03:00:00,3.0,3.0,3.0
1946,2019-09-01 06:00:00,3.0,3.0,3.0
1947,2019-09-01 09:00:00,3.0,3.0,3.0
1948,2019-09-01 12:00:00,3.0,3.0,3.0
1949,2019-09-01 15:00:00,3.0,3.0,3.0
1950,2019-09-01 18:00:00,3.0,3.0,3.0
1951,2019-09-01 21:00:00,3.0,3.0,3.0
1952,2019-09-02 00:00:00,3.0,3.0,3.0
1953,2019-09-02 03:00:00,3.0,3.0,3.0
1954,2019-09-02 06:00:00,3.0,3.0,3.0
1955,2019-09-02 09:00:00,3.0,3.0,3.0
1956,2019-09-02 12:00:00,3.0,3.0,3.0
1957,2019-09-02 15:00:00,3.0,3.0,3.0
1958,2019-09-02 18:00:00,3.0,3.0,3.0
1959,2019-09-02 21:00:00,3.0,3.0,3.0
1960,2019-09-03 00:00:00,3.0,3.0,3.0
1961,2019-09-03 03:00:00,3.0,3.0,3.0
1962,2019-09-03 06:00:00,3.0,3.0,3.0
1963,2019-09-03 09:00:00,3.0,3.0,3.0
1964,2019-09-03 12:00:00,3.0,3.0,3.0
1965,2019-09-03 15:00:00,3.0,3.0,3.0
1966,2019-09-03 18:00:00,3.0,3.0,3.0
1967,2019-09-03 21:00:00,3.0,3.0,3.0
1968,2019-09-04 00:00:00,3.0,3.0,3.0
1969,2019-09-04 03:00:00,3.0,3.0,3.0
1970,2019-09-04 06:00:00,3.0,3.0,3.0
1971,2019-09-04 09:00:00,3.0,3.0,3.0
1972,2019-09-04 12:00:00,3.0,3.0,3.0
1973,2019-09-04 15:00:00,3.0,3.0,3.0
1974,2019-09-04 18:00:00,3.0,3.0,3.0
1975,2019-09-04 21:00:00,3.0,3.0,3.0
1976,2019-09-05 00:00:00,3.0,3.0,3.0
1977,2019-09-05 03:00:00,3.0,3.0,3.0
1978,2019-09-05 06:00:00,3.0,3.0,3.0
1979,2019-09-05 09:00:00,3.0,3.0,3.0
1980,2019-09-05 12:00:00,3.0,3.0,3.0
1981,2019-09-05 15:00:00,3.0,3.0,3.0
1982,2019-09-05 18:00:00,3.0,3.0,3.0
1983,2019-09-05 21:00:00,3.0,3.0,3.0
1984,2019-09-06 00:00:00,3.0,3.0,3.0
1985,2019-09-06 03:00:00,3.0,3.0,3.0
1986,2019-09-06 06:00:00,3.0,3.0,3.0
1987,2019-09-06 09:00:00,3.0,3.0,3.0
1988,2019-09-06 12:00:00,3.0,3.0,3.0
1989,2019-09-06 15:00:00,3.0,3.0,3.0
1990,2019-09-06 18:00:00,3.0,3.0,3.0
1991,2019-09-06 21:00:00,3.0,3.0,3.0
1992,2019-09-07 00:00:00,3.0,3.0,3.0
1993,2019-09-07 03:00:00,3.0,3.0,3.0
1994,2019-09-07 06:00:00,3.0,3.0,3.0
1995,2019-09-07 09:00:00,3.0,3.0,3.0
1996,2019-09-07 12:00:00,3.0,3.0,3.0
1997,2019-09-07 15:00:00,3.0,3.0,3.0
1998,2019-09-07 18:00:00,3.0,3.0,3.0
1999,2019-09-07 21:00:00,3.0,3.0,3.0
2000,2019-09-08 00:00:00,3.0,3.0,3.0
2001,2019-09-08 03:00:00,3.0,3.0,3.0
2002,2019-09-08 06:00:00,3.0,3.0,3.0
2003,2019-09-08 09:00:00,3.0,3.0,3.0
2004,2019-09-08 12:00:00,3.0,3.0,3.0
2005,2019-09-08 15:00:00,3.0,3.0,3.0
2006,2019-09-08 18:00:00,3.0,3.0,3.0
2007,2019-09-08 21:00:00,3.0,3.0,3.0
2008,2019-09-09 00:00:00,3.0,3.0,3.0
2009,2019-09-09 03:00:00,3.0,3.0,3.0
2010,2019-09-09 06:00:00,3.0,3.0,3.0
2011,2019-09-09 09:00:00,3.0,3.0,3.0
2012,2019-09-09 12:00:00,3.0,3.0,3.0
2013,2019-09-09 15:00:00,3.0,3.0,3.0
2014,2019-09-09 18:00:00,3.0,3.0,3.0
2015,2019-09-09 21:00:00,3.0,3.0,3.0
2016,2019-09-10 00:00:00,3.0,3.0,3.0
2017,2019-09-10 03:00:00,3.0,3.0,3.0
2018,2019-09-10 06:00:00,3.0,3.0,3.0
2019,2019-09-10 09:00:00,3.0,3.0,3.0
2020,2019-09-10 12:00:00,3.0,3.0,3.0
2021,2019-09-10 15:00:00,3.0,3.0,3.0
2022,2019-09-10 18:00:00,3.0,3.0,3.0
2023,2019-09-10 21:00:00,3.0,3.0,3.0
2024,2019-09-11 00:00:00,3.0,3.0,3.0
2025,2019-09-11 03:00:00,3.0,3.0,3.0
2026,2019-09-11 06:00:00,3.0,3.0,3.0
2027,2019-09-11 09:00:00,3.0,3.0,3.0
2028,2019-09-11 12:00:00,3.0,3.0,3.0
2029,2019-09-11 15:00:00,3.0,3.0,3.0
2030,2019-09-11 18:00:00,3.0,3.0,3.0
